tx	gene
CPAR2_402780	CPAR2_402780
CPAR2_402790	CPAR2_402790
CPAR2_402800	CPAR2_402800
CPAR2_402810	CPAR2_402810
CPAR2_402820	CPAR2_402820
CPAR2_402830	CPAR2_402830
CPAR2_402840	CPAR2_402840
CPAR2_402850	CPAR2_402850
CPAR2_402860	CPAR2_402860
CPAR2_402870	CPAR2_402870
CPAR2_402880	CPAR2_402880
CPAR2_402900	CPAR2_402900
CPAR2_402920	CPAR2_402920
CPAR2_402930	CPAR2_402930
CPAR2_402940	CPAR2_402940
CPAR2_402950	CPAR2_402950
CPAR2_402960	CPAR2_402960
CPAR2_402970	CPAR2_402970
CPAR2_402980	CPAR2_402980
CPAR2_402990	CPAR2_402990
CPAR2_403010	CPAR2_403010
CPAR2_403020	CPAR2_403020
CPAR2_403030	CPAR2_403030
CPAR2_403040	CPAR2_403040
CPAR2_403050	CPAR2_403050
CPAR2_403060	CPAR2_403060
CPAR2_403080	CPAR2_403080
CPAR2_403090	CPAR2_403090
CPAR2_403100	CPAR2_403100
CPAR2_403110	CPAR2_403110
CPAR2_403120	CPAR2_403120
CPAR2_403130	CPAR2_403130
CPAR2_403140	CPAR2_403140
CPAR2_403150	CPAR2_403150
CPAR2_403170	CPAR2_403170
CPAR2_403180	CPAR2_403180
CPAR2_403200	CPAR2_403200
CPAR2_403210	CPAR2_403210
CPAR2_403240	CPAR2_403240
CPAR2_403250	CPAR2_403250
CPAR2_403270	CPAR2_403270
CPAR2_403280	CPAR2_403280
CPAR2_403290	CPAR2_403290
CPAR2_403300	CPAR2_403300
CPAR2_403310	CPAR2_403310
CPAR2_403320	CPAR2_403320
CPAR2_403330	CPAR2_403330
CPAR2_403340	CPAR2_403340
CPAR2_403350	CPAR2_403350
CPAR2_403360	CPAR2_403360
CPAR2_403370	CPAR2_403370
CPAR2_403380	CPAR2_403380
CPAR2_403390	CPAR2_403390
CPAR2_403400	CPAR2_403400
CPAR2_403410	CPAR2_403410
CPAR2_403420	CPAR2_403420
CPAR2_403430	CPAR2_403430
CPAR2_403440	CPAR2_403440
CPAR2_403450	CPAR2_403450
CPAR2_403460	CPAR2_403460
CPAR2_403470	CPAR2_403470
CPAR2_403480	CPAR2_403480
CPAR2_403490	CPAR2_403490
CPAR2_403500	CPAR2_403500
CPAR2_403510	CPAR2_403510
CPAR2_403530	CPAR2_403530
CPAR2_403540	CPAR2_403540
CPAR2_403550	CPAR2_403550
CPAR2_403560	CPAR2_403560
CPAR2_403570	CPAR2_403570
CPAR2_403580	CPAR2_403580
CPAR2_403600	CPAR2_403600
CPAR2_403610	CPAR2_403610
CPAR2_403620	CPAR2_403620
CPAR2_403630	CPAR2_403630
CPAR2_403640	CPAR2_403640
CPAR2_403650	CPAR2_403650
CPAR2_403660	CPAR2_403660
CPAR2_403680	CPAR2_403680
CPAR2_403690	CPAR2_403690
CPAR2_403700	CPAR2_403700
CPAR2_403720	CPAR2_403720
CPAR2_403730	CPAR2_403730
CPAR2_403740	CPAR2_403740
CPAR2_403750	CPAR2_403750
CPAR2_403760	CPAR2_403760
CPAR2_403780	CPAR2_403780
CPAR2_403790	CPAR2_403790
CPAR2_403800	CPAR2_403800
CPAR2_403810	CPAR2_403810
CPAR2_403830	CPAR2_403830
CPAR2_403840	CPAR2_403840
CPAR2_403860	CPAR2_403860
CPAR2_403900	CPAR2_403900
CPAR2_403910	CPAR2_403910
CPAR2_403920	CPAR2_403920
CPAR2_403930	CPAR2_403930
CPAR2_403940	CPAR2_403940
CPAR2_403960	CPAR2_403960
CPAR2_403970	CPAR2_403970
CPAR2_403980	CPAR2_403980
CPAR2_403990	CPAR2_403990
CPAR2_404000	CPAR2_404000
CPAR2_404010	CPAR2_404010
CPAR2_404020	CPAR2_404020
CPAR2_404030	CPAR2_404030
CPAR2_404040	CPAR2_404040
CPAR2_404050	CPAR2_404050
CPAR2_404060	CPAR2_404060
CPAR2_404090	CPAR2_404090
CPAR2_404100	CPAR2_404100
CPAR2_404130	CPAR2_404130
CPAR2_404140	CPAR2_404140
CPAR2_404160	CPAR2_404160
CPAR2_404170	CPAR2_404170
CPAR2_404180	CPAR2_404180
CPAR2_404190	CPAR2_404190
CPAR2_404210	CPAR2_404210
CPAR2_404220	CPAR2_404220
CPAR2_404240	CPAR2_404240
CPAR2_404250	CPAR2_404250
CPAR2_404260	CPAR2_404260
CPAR2_404270	CPAR2_404270
CPAR2_404280	CPAR2_404280
CPAR2_404290	CPAR2_404290
CPAR2_404300	CPAR2_404300
CPAR2_404310	CPAR2_404310
CPAR2_404320	CPAR2_404320
CPAR2_404330	CPAR2_404330
CPAR2_404340	CPAR2_404340
CPAR2_404360	CPAR2_404360
CPAR2_404370	CPAR2_404370
CPAR2_404380	CPAR2_404380
CPAR2_404390	CPAR2_404390
CPAR2_404400	CPAR2_404400
CPAR2_404410	CPAR2_404410
CPAR2_404420	CPAR2_404420
CPAR2_404440	CPAR2_404440
CPAR2_404450	CPAR2_404450
CPAR2_404460	CPAR2_404460
CPAR2_404470	CPAR2_404470
CPAR2_404480	CPAR2_404480
CPAR2_404490	CPAR2_404490
CPAR2_404500	CPAR2_404500
CPAR2_404510	CPAR2_404510
CPAR2_404520	CPAR2_404520
CPAR2_404530	CPAR2_404530
CPAR2_404540	CPAR2_404540
CPAR2_404550	CPAR2_404550
CPAR2_404560	CPAR2_404560
CPAR2_404570	CPAR2_404570
CPAR2_404580	CPAR2_404580
CPAR2_404590	CPAR2_404590
CPAR2_404600	CPAR2_404600
CPAR2_404610	CPAR2_404610
CPAR2_404620	CPAR2_404620
CPAR2_404630	CPAR2_404630
CPAR2_404640	CPAR2_404640
CPAR2_404650	CPAR2_404650
CPAR2_404660	CPAR2_404660
CPAR2_404670	CPAR2_404670
CPAR2_404680	CPAR2_404680
CPAR2_404690	CPAR2_404690
CPAR2_404700	CPAR2_404700
CPAR2_404710	CPAR2_404710
CPAR2_404730	CPAR2_404730
CPAR2_404740	CPAR2_404740
CPAR2_404750	CPAR2_404750
CPAR2_404760	CPAR2_404760
CPAR2_404790	CPAR2_404790
CPAR2_404800	CPAR2_404800
CPAR2_404810	CPAR2_404810
CPAR2_404820	CPAR2_404820
CPAR2_404830	CPAR2_404830
CPAR2_404840	CPAR2_404840
CPAR2_404860	CPAR2_404860
CPAR2_404870	CPAR2_404870
CPAR2_404880	CPAR2_404880
CPAR2_404890	CPAR2_404890
CPAR2_404900	CPAR2_404900
CPAR2_404910	CPAR2_404910
CPAR2_404920	CPAR2_404920
CPAR2_404930	CPAR2_404930
CPAR2_404940	CPAR2_404940
CPAR2_404950	CPAR2_404950
CPAR2_404960	CPAR2_404960
CPAR2_404970	CPAR2_404970
CPAR2_404980	CPAR2_404980
CPAR2_404990	CPAR2_404990
CPAR2_405000	CPAR2_405000
CPAR2_405010	CPAR2_405010
CPAR2_405020	CPAR2_405020
CPAR2_405030	CPAR2_405030
CPAR2_405040	CPAR2_405040
CPAR2_405050	CPAR2_405050
CPAR2_405070	CPAR2_405070
CPAR2_405080	CPAR2_405080
CPAR2_405090	CPAR2_405090
CPAR2_405100	CPAR2_405100
CPAR2_405120	CPAR2_405120
CPAR2_405140	CPAR2_405140
CPAR2_405150	CPAR2_405150
CPAR2_405160	CPAR2_405160
CPAR2_405170	CPAR2_405170
CPAR2_405190	CPAR2_405190
CPAR2_405200	CPAR2_405200
CPAR2_405210	CPAR2_405210
CPAR2_405220	CPAR2_405220
CPAR2_405230	CPAR2_405230
CPAR2_405240	CPAR2_405240
CPAR2_405250	CPAR2_405250
CPAR2_405260	CPAR2_405260
CPAR2_405280	CPAR2_405280
CPAR2_405290	CPAR2_405290
CPAR2_405300	CPAR2_405300
CPAR2_405320	CPAR2_405320
CPAR2_405330	CPAR2_405330
CPAR2_405340	CPAR2_405340
CPAR2_405350	CPAR2_405350
CPAR2_405360	CPAR2_405360
CPAR2_405370	CPAR2_405370
CPAR2_405380	CPAR2_405380
CPAR2_405390	CPAR2_405390
CPAR2_405400	CPAR2_405400
CPAR2_405410	CPAR2_405410
CPAR2_405420	CPAR2_405420
CPAR2_405430	CPAR2_405430
CPAR2_405440	CPAR2_405440
CPAR2_405450	CPAR2_405450
CPAR2_405470	CPAR2_405470
CPAR2_405480	CPAR2_405480
CPAR2_405500	CPAR2_405500
CPAR2_405510	CPAR2_405510
CPAR2_405520	CPAR2_405520
CPAR2_405530	CPAR2_405530
CPAR2_405540	CPAR2_405540
CPAR2_405560	CPAR2_405560
CPAR2_405570	CPAR2_405570
CPAR2_405580	CPAR2_405580
CPAR2_405590	CPAR2_405590
CPAR2_405600	CPAR2_405600
CPAR2_405610	CPAR2_405610
CPAR2_405620	CPAR2_405620
CPAR2_405630	CPAR2_405630
CPAR2_405640	CPAR2_405640
CPAR2_405650	CPAR2_405650
CPAR2_405660	CPAR2_405660
CPAR2_405670	CPAR2_405670
CPAR2_405680	CPAR2_405680
CPAR2_405690	CPAR2_405690
CPAR2_405700	CPAR2_405700
CPAR2_405710	CPAR2_405710
CPAR2_405720	CPAR2_405720
CPAR2_405730	CPAR2_405730
CPAR2_405750	CPAR2_405750
CPAR2_405760	CPAR2_405760
CPAR2_405770	CPAR2_405770
CPAR2_405780	CPAR2_405780
CPAR2_405790	CPAR2_405790
CPAR2_405800	CPAR2_405800
CPAR2_405810	CPAR2_405810
CPAR2_405820	CPAR2_405820
CPAR2_405830	CPAR2_405830
CPAR2_405840	CPAR2_405840
CPAR2_405850	CPAR2_405850
CPAR2_405870	CPAR2_405870
CPAR2_405880	CPAR2_405880
CPAR2_405890	CPAR2_405890
CPAR2_405900	CPAR2_405900
CPAR2_405910	CPAR2_405910
CPAR2_405920	CPAR2_405920
CPAR2_405930	CPAR2_405930
CPAR2_405940	CPAR2_405940
CPAR2_405950	CPAR2_405950
CPAR2_405960	CPAR2_405960
CPAR2_405970	CPAR2_405970
CPAR2_405980	CPAR2_405980
CPAR2_405990	CPAR2_405990
CPAR2_406000	CPAR2_406000
CPAR2_406010	CPAR2_406010
CPAR2_406020	CPAR2_406020
CPAR2_406030	CPAR2_406030
CPAR2_406040	CPAR2_406040
CPAR2_406050	CPAR2_406050
CPAR2_406060	CPAR2_406060
CPAR2_406070	CPAR2_406070
CPAR2_406080	CPAR2_406080
CPAR2_406100	CPAR2_406100
CPAR2_406110	CPAR2_406110
CPAR2_406120	CPAR2_406120
CPAR2_406130	CPAR2_406130
CPAR2_406140	CPAR2_406140
CPAR2_406150	CPAR2_406150
CPAR2_406160	CPAR2_406160
CPAR2_406170	CPAR2_406170
CPAR2_406180	CPAR2_406180
CPAR2_406190	CPAR2_406190
CPAR2_406200	CPAR2_406200
CPAR2_406210	CPAR2_406210
CPAR2_406220	CPAR2_406220
CPAR2_406240	CPAR2_406240
CPAR2_406260	CPAR2_406260
CPAR2_406270	CPAR2_406270
CPAR2_406280	CPAR2_406280
CPAR2_406290	CPAR2_406290
CPAR2_406300	CPAR2_406300
CPAR2_406310	CPAR2_406310
CPAR2_406320	CPAR2_406320
CPAR2_406330	CPAR2_406330
CPAR2_406340	CPAR2_406340
CPAR2_406350	CPAR2_406350
CPAR2_406360	CPAR2_406360
CPAR2_406370	CPAR2_406370
CPAR2_406380	CPAR2_406380
CPAR2_406390	CPAR2_406390
CPAR2_406400	CPAR2_406400
CPAR2_406410	CPAR2_406410
CPAR2_406420	CPAR2_406420
CPAR2_406430	CPAR2_406430
CPAR2_406440	CPAR2_406440
CPAR2_406450	CPAR2_406450
CPAR2_406460	CPAR2_406460
CPAR2_406470	CPAR2_406470
CPAR2_406480	CPAR2_406480
CPAR2_406490	CPAR2_406490
CPAR2_406500	CPAR2_406500
CPAR2_406510	CPAR2_406510
CPAR2_406520	CPAR2_406520
CPAR2_406530	CPAR2_406530
CPAR2_406540	CPAR2_406540
CPAR2_406550	CPAR2_406550
CPAR2_406560	CPAR2_406560
CPAR2_406570	CPAR2_406570
CPAR2_406580	CPAR2_406580
CPAR2_406590	CPAR2_406590
CPAR2_406600	CPAR2_406600
CPAR2_406610	CPAR2_406610
CPAR2_406620	CPAR2_406620
CPAR2_406630	CPAR2_406630
CPAR2_406640	CPAR2_406640
CPAR2_406650	CPAR2_406650
CPAR2_406660	CPAR2_406660
CPAR2_406670	CPAR2_406670
CPAR2_406680	CPAR2_406680
CPAR2_406690	CPAR2_406690
CPAR2_406710	CPAR2_406710
CPAR2_406720	CPAR2_406720
CPAR2_406730	CPAR2_406730
CPAR2_406740	CPAR2_406740
CPAR2_406750	CPAR2_406750
CPAR2_406760	CPAR2_406760
CPAR2_406770	CPAR2_406770
CPAR2_406790	CPAR2_406790
CPAR2_406800	CPAR2_406800
CPAR2_406810	CPAR2_406810
CPAR2_406820	CPAR2_406820
CPAR2_406860	CPAR2_406860
CPAR2_406870	CPAR2_406870
CPAR2_406880	CPAR2_406880
CPAR2_406890	CPAR2_406890
CPAR2_406900	CPAR2_406900
CPAR2_406910	CPAR2_406910
CPAR2_406920	CPAR2_406920
CPAR2_406930	CPAR2_406930
CPAR2_406940	CPAR2_406940
CPAR2_406950	CPAR2_406950
CPAR2_406960	CPAR2_406960
CPAR2_406980	CPAR2_406980
CPAR2_406990	CPAR2_406990
CPAR2_407000	CPAR2_407000
CPAR2_407010	CPAR2_407010
CPAR2_407040	CPAR2_407040
CPAR2_407050	CPAR2_407050
CPAR2_407060	CPAR2_407060
CPAR2_407070	CPAR2_407070
CPAR2_407090	CPAR2_407090
CPAR2_407100	CPAR2_407100
CPAR2_407110	CPAR2_407110
CPAR2_407120	CPAR2_407120
CPAR2_407130	CPAR2_407130
CPAR2_407140	CPAR2_407140
CPAR2_407150	CPAR2_407150
CPAR2_407160	CPAR2_407160
CPAR2_407170	CPAR2_407170
CPAR2_407180	CPAR2_407180
CPAR2_407190	CPAR2_407190
CPAR2_407200	CPAR2_407200
CPAR2_407210	CPAR2_407210
CPAR2_407220	CPAR2_407220
CPAR2_407240	CPAR2_407240
CPAR2_407270	CPAR2_407270
CPAR2_407280	CPAR2_407280
CPAR2_407320	CPAR2_407320
CPAR2_407340	CPAR2_407340
CPAR2_407350	CPAR2_407350
CPAR2_407360	CPAR2_407360
CPAR2_407370	CPAR2_407370
CPAR2_407380	CPAR2_407380
CPAR2_407390	CPAR2_407390
CPAR2_407400	CPAR2_407400
CPAR2_407410	CPAR2_407410
CPAR2_407420	CPAR2_407420
CPAR2_407430	CPAR2_407430
CPAR2_407440	CPAR2_407440
CPAR2_407450	CPAR2_407450
CPAR2_407460	CPAR2_407460
CPAR2_407470	CPAR2_407470
CPAR2_407490	CPAR2_407490
CPAR2_407500	CPAR2_407500
CPAR2_407520	CPAR2_407520
CPAR2_407530	CPAR2_407530
CPAR2_407540	CPAR2_407540
CPAR2_407560	CPAR2_407560
CPAR2_407600	CPAR2_407600
CPAR2_407610	CPAR2_407610
CPAR2_407620	CPAR2_407620
CPAR2_407630	CPAR2_407630
CPAR2_407640	CPAR2_407640
CPAR2_407650	CPAR2_407650
CPAR2_407660	CPAR2_407660
CPAR2_407670	CPAR2_407670
CPAR2_407680	CPAR2_407680
CPAR2_407690	CPAR2_407690
CPAR2_407700	CPAR2_407700
CPAR2_407720	CPAR2_407720
CPAR2_407730	CPAR2_407730
CPAR2_407740	CPAR2_407740
CPAR2_407750	CPAR2_407750
CPAR2_407760	CPAR2_407760
CPAR2_407770	CPAR2_407770
CPAR2_407780	CPAR2_407780
CPAR2_407800	CPAR2_407800
CPAR2_407810	CPAR2_407810
CPAR2_407820	CPAR2_407820
CPAR2_407840	CPAR2_407840
CPAR2_407850	CPAR2_407850
CPAR2_407890	CPAR2_407890
CPAR2_407900	CPAR2_407900
CPAR2_407920	CPAR2_407920
CPAR2_407930	CPAR2_407930
CPAR2_407940	CPAR2_407940
CPAR2_407950	CPAR2_407950
CPAR2_407960	CPAR2_407960
CPAR2_407970	CPAR2_407970
CPAR2_500020	CPAR2_500020
CPAR2_500030	CPAR2_500030
CPAR2_500040	CPAR2_500040
CPAR2_500050	CPAR2_500050
CPAR2_500060	CPAR2_500060
CPAR2_500070	CPAR2_500070
CPAR2_500080	CPAR2_500080
CPAR2_500090	CPAR2_500090
CPAR2_500100	CPAR2_500100
CPAR2_500110	CPAR2_500110
CPAR2_500120	CPAR2_500120
CPAR2_500130	CPAR2_500130
CPAR2_500140	CPAR2_500140
CPAR2_500150	CPAR2_500150
CPAR2_500160	CPAR2_500160
CPAR2_500170	CPAR2_500170
CPAR2_500180	CPAR2_500180
CPAR2_500190	CPAR2_500190
CPAR2_500200	CPAR2_500200
CPAR2_500210	CPAR2_500210
CPAR2_500220	CPAR2_500220
CPAR2_500230	CPAR2_500230
CPAR2_500240	CPAR2_500240
CPAR2_500250	CPAR2_500250
CPAR2_500260	CPAR2_500260
CPAR2_500270	CPAR2_500270
CPAR2_500280	CPAR2_500280
CPAR2_500290	CPAR2_500290
CPAR2_500300	CPAR2_500300
CPAR2_500310	CPAR2_500310
CPAR2_500350	CPAR2_500350
CPAR2_500360	CPAR2_500360
CPAR2_500370	CPAR2_500370
CPAR2_500380	CPAR2_500380
CPAR2_500400	CPAR2_500400
CPAR2_500410	CPAR2_500410
CPAR2_500420	CPAR2_500420
CPAR2_500430	CPAR2_500430
CPAR2_500440	CPAR2_500440
CPAR2_500450	CPAR2_500450
CPAR2_500460	CPAR2_500460
CPAR2_500470	CPAR2_500470
CPAR2_500480	CPAR2_500480
CPAR2_500500	CPAR2_500500
CPAR2_500510	CPAR2_500510
CPAR2_500520	CPAR2_500520
CPAR2_500530	CPAR2_500530
CPAR2_500540	CPAR2_500540
CPAR2_500550	CPAR2_500550
CPAR2_500560	CPAR2_500560
CPAR2_500570	CPAR2_500570
CPAR2_500590	CPAR2_500590
CPAR2_500600	CPAR2_500600
CPAR2_500610	CPAR2_500610
CPAR2_500620	CPAR2_500620
CPAR2_500630	CPAR2_500630
CPAR2_500640	CPAR2_500640
CPAR2_500650	CPAR2_500650
CPAR2_500670	CPAR2_500670
CPAR2_500680	CPAR2_500680
CPAR2_500690	CPAR2_500690
CPAR2_500710	CPAR2_500710
CPAR2_500720	CPAR2_500720
CPAR2_500730	CPAR2_500730
CPAR2_500740	CPAR2_500740
CPAR2_500790	CPAR2_500790
CPAR2_500800	CPAR2_500800
CPAR2_500810	CPAR2_500810
CPAR2_500830	CPAR2_500830
CPAR2_500850	CPAR2_500850
CPAR2_500860	CPAR2_500860
CPAR2_500870	CPAR2_500870
CPAR2_500880	CPAR2_500880
CPAR2_500890	CPAR2_500890
CPAR2_500900	CPAR2_500900
CPAR2_500920	CPAR2_500920
CPAR2_500940	CPAR2_500940
CPAR2_500950	CPAR2_500950
CPAR2_500960	CPAR2_500960
CPAR2_500980	CPAR2_500980
CPAR2_500990	CPAR2_500990
CPAR2_501000	CPAR2_501000
CPAR2_501010	CPAR2_501010
CPAR2_501020	CPAR2_501020
CPAR2_501030	CPAR2_501030
CPAR2_501050	CPAR2_501050
CPAR2_501060	CPAR2_501060
CPAR2_501070	CPAR2_501070
CPAR2_501080	CPAR2_501080
CPAR2_501090	CPAR2_501090
CPAR2_501100	CPAR2_501100
CPAR2_501110	CPAR2_501110
CPAR2_501120	CPAR2_501120
CPAR2_501130	CPAR2_501130
CPAR2_501140	CPAR2_501140
CPAR2_501170	CPAR2_501170
CPAR2_501180	CPAR2_501180
CPAR2_501190	CPAR2_501190
CPAR2_501200	CPAR2_501200
CPAR2_501210	CPAR2_501210
CPAR2_501230	CPAR2_501230
CPAR2_501250	CPAR2_501250
CPAR2_501260	CPAR2_501260
CPAR2_501270	CPAR2_501270
CPAR2_501290	CPAR2_501290
CPAR2_501300	CPAR2_501300
CPAR2_501310	CPAR2_501310
CPAR2_501320	CPAR2_501320
CPAR2_501330	CPAR2_501330
CPAR2_501340	CPAR2_501340
CPAR2_501350	CPAR2_501350
CPAR2_501380	CPAR2_501380
CPAR2_501390	CPAR2_501390
CPAR2_501400	CPAR2_501400
CPAR2_501410	CPAR2_501410
CPAR2_501420	CPAR2_501420
CPAR2_501430	CPAR2_501430
CPAR2_501440	CPAR2_501440
CPAR2_501450	CPAR2_501450
CPAR2_501460	CPAR2_501460
CPAR2_501470	CPAR2_501470
CPAR2_501480	CPAR2_501480
CPAR2_501490	CPAR2_501490
CPAR2_501500	CPAR2_501500
CPAR2_501510	CPAR2_501510
CPAR2_501520	CPAR2_501520
CPAR2_501540	CPAR2_501540
CPAR2_501550	CPAR2_501550
CPAR2_501560	CPAR2_501560
CPAR2_501570	CPAR2_501570
CPAR2_501580	CPAR2_501580
CPAR2_501590	CPAR2_501590
CPAR2_501600	CPAR2_501600
CPAR2_501610	CPAR2_501610
CPAR2_501620	CPAR2_501620
CPAR2_501640	CPAR2_501640
CPAR2_501650	CPAR2_501650
CPAR2_501660	CPAR2_501660
CPAR2_501670	CPAR2_501670
CPAR2_501690	CPAR2_501690
CPAR2_501710	CPAR2_501710
CPAR2_501720	CPAR2_501720
CPAR2_501730	CPAR2_501730
CPAR2_501740	CPAR2_501740
CPAR2_501750	CPAR2_501750
CPAR2_501760	CPAR2_501760
CPAR2_501770	CPAR2_501770
CPAR2_501800	CPAR2_501800
CPAR2_501820	CPAR2_501820
CPAR2_501830	CPAR2_501830
CPAR2_501840	CPAR2_501840
CPAR2_501845	CPAR2_501845
CPAR2_501860	CPAR2_501860
CPAR2_501870	CPAR2_501870
CPAR2_501880	CPAR2_501880
CPAR2_501890	CPAR2_501890
CPAR2_501900	CPAR2_501900
CPAR2_501910	CPAR2_501910
CPAR2_501920	CPAR2_501920
CPAR2_501930	CPAR2_501930
CPAR2_501940	CPAR2_501940
CPAR2_501950	CPAR2_501950
CPAR2_501960	CPAR2_501960
CPAR2_501970	CPAR2_501970
CPAR2_501980	CPAR2_501980
CPAR2_501990	CPAR2_501990
CPAR2_502000	CPAR2_502000
CPAR2_502010	CPAR2_502010
CPAR2_502020	CPAR2_502020
CPAR2_502030	CPAR2_502030
CPAR2_502050	CPAR2_502050
CPAR2_502060	CPAR2_502060
CPAR2_502080	CPAR2_502080
CPAR2_502090	CPAR2_502090
CPAR2_502100	CPAR2_502100
CPAR2_502110	CPAR2_502110
CPAR2_502120	CPAR2_502120
CPAR2_502140	CPAR2_502140
CPAR2_502150	CPAR2_502150
CPAR2_502160	CPAR2_502160
CPAR2_502170	CPAR2_502170
CPAR2_502180	CPAR2_502180
CPAR2_502190	CPAR2_502190
CPAR2_502200	CPAR2_502200
CPAR2_502210	CPAR2_502210
CPAR2_502220	CPAR2_502220
CPAR2_502230	CPAR2_502230
CPAR2_502240	CPAR2_502240
CPAR2_502250	CPAR2_502250
CPAR2_502260	CPAR2_502260
CPAR2_502270	CPAR2_502270
CPAR2_502280	CPAR2_502280
CPAR2_502290	CPAR2_502290
CPAR2_502300	CPAR2_502300
CPAR2_502310	CPAR2_502310
CPAR2_502320	CPAR2_502320
CPAR2_502330	CPAR2_502330
CPAR2_502350	CPAR2_502350
CPAR2_502360	CPAR2_502360
CPAR2_502370	CPAR2_502370
CPAR2_502380	CPAR2_502380
CPAR2_502390	CPAR2_502390
CPAR2_502400	CPAR2_502400
CPAR2_502410	CPAR2_502410
CPAR2_502420	CPAR2_502420
CPAR2_502430	CPAR2_502430
CPAR2_502440	CPAR2_502440
CPAR2_502450	CPAR2_502450
CPAR2_502460	CPAR2_502460
CPAR2_502470	CPAR2_502470
CPAR2_502480	CPAR2_502480
CPAR2_502490	CPAR2_502490
CPAR2_502500	CPAR2_502500
CPAR2_502510	CPAR2_502510
CPAR2_502520	CPAR2_502520
CPAR2_502530	CPAR2_502530
CPAR2_502540	CPAR2_502540
CPAR2_502560	CPAR2_502560
CPAR2_502570	CPAR2_502570
CPAR2_502580	CPAR2_502580
CPAR2_502590	CPAR2_502590
CPAR2_502650	CPAR2_502650
CPAR2_502660	CPAR2_502660
CPAR2_502670	CPAR2_502670
CPAR2_502680	CPAR2_502680
CPAR2_502690	CPAR2_502690
CPAR2_502700	CPAR2_502700
CPAR2_502710	CPAR2_502710
CPAR2_502720	CPAR2_502720
CPAR2_502740	CPAR2_502740
CPAR2_502750	CPAR2_502750
CPAR2_502760	CPAR2_502760
CPAR2_502770	CPAR2_502770
CPAR2_502780	CPAR2_502780
CPAR2_502810	CPAR2_502810
CPAR2_502840	CPAR2_502840
CPAR2_502860	CPAR2_502860
CPAR2_502870	CPAR2_502870
CPAR2_502880	CPAR2_502880
CPAR2_502890	CPAR2_502890
CPAR2_502900	CPAR2_502900
CPAR2_502910	CPAR2_502910
CPAR2_502920	CPAR2_502920
CPAR2_502930	CPAR2_502930
CPAR2_502940	CPAR2_502940
CPAR2_502950	CPAR2_502950
CPAR2_502960	CPAR2_502960
CPAR2_502980	CPAR2_502980
CPAR2_502990	CPAR2_502990
CPAR2_503000	CPAR2_503000
CPAR2_503020	CPAR2_503020
CPAR2_503030	CPAR2_503030
CPAR2_503040	CPAR2_503040
CPAR2_503050	CPAR2_503050
CPAR2_503070	CPAR2_503070
CPAR2_503080	CPAR2_503080
CPAR2_503090	CPAR2_503090
CPAR2_503100	CPAR2_503100
CPAR2_503110	CPAR2_503110
CPAR2_503120	CPAR2_503120
CPAR2_503130	CPAR2_503130
CPAR2_503140	CPAR2_503140
CPAR2_503150	CPAR2_503150
CPAR2_503160	CPAR2_503160
CPAR2_503170	CPAR2_503170
CPAR2_503180	CPAR2_503180
CPAR2_503190	CPAR2_503190
CPAR2_503200	CPAR2_503200
CPAR2_503220	CPAR2_503220
CPAR2_503230	CPAR2_503230
CPAR2_503240	CPAR2_503240
CPAR2_503250	CPAR2_503250
CPAR2_503260	CPAR2_503260
CPAR2_503290	CPAR2_503290
CPAR2_503310	CPAR2_503310
CPAR2_503320	CPAR2_503320
CPAR2_503330	CPAR2_503330
CPAR2_503340	CPAR2_503340
CPAR2_503350	CPAR2_503350
CPAR2_503360	CPAR2_503360
CPAR2_503370	CPAR2_503370
CPAR2_503380	CPAR2_503380
CPAR2_503390	CPAR2_503390
CPAR2_503400	CPAR2_503400
CPAR2_503410	CPAR2_503410
CPAR2_503420	CPAR2_503420
CPAR2_503430	CPAR2_503430
CPAR2_503440	CPAR2_503440
CPAR2_503450	CPAR2_503450
CPAR2_503460	CPAR2_503460
CPAR2_503470	CPAR2_503470
CPAR2_503480	CPAR2_503480
CPAR2_503490	CPAR2_503490
CPAR2_503495	CPAR2_503495
CPAR2_503500	CPAR2_503500
CPAR2_503510	CPAR2_503510
CPAR2_503520	CPAR2_503520
CPAR2_503530	CPAR2_503530
CPAR2_503540	CPAR2_503540
CPAR2_503550	CPAR2_503550
CPAR2_503560	CPAR2_503560
CPAR2_503570	CPAR2_503570
CPAR2_503580	CPAR2_503580
CPAR2_503590	CPAR2_503590
CPAR2_503600	CPAR2_503600
CPAR2_503610	CPAR2_503610
CPAR2_503620	CPAR2_503620
CPAR2_503650	CPAR2_503650
CPAR2_503660	CPAR2_503660
CPAR2_503680	CPAR2_503680
CPAR2_503690	CPAR2_503690
CPAR2_503710	CPAR2_503710
CPAR2_503720	CPAR2_503720
CPAR2_503730	CPAR2_503730
CPAR2_503740	CPAR2_503740
CPAR2_503770	CPAR2_503770
CPAR2_503780	CPAR2_503780
CPAR2_503790	CPAR2_503790
CPAR2_503800	CPAR2_503800
CPAR2_503810	CPAR2_503810
CPAR2_503830	CPAR2_503830
CPAR2_503850	CPAR2_503850
CPAR2_503860	CPAR2_503860
CPAR2_503870	CPAR2_503870
CPAR2_503880	CPAR2_503880
CPAR2_503890	CPAR2_503890
CPAR2_503900	CPAR2_503900
CPAR2_503910	CPAR2_503910
CPAR2_503920	CPAR2_503920
CPAR2_503930	CPAR2_503930
CPAR2_503940	CPAR2_503940
CPAR2_503960	CPAR2_503960
CPAR2_503970	CPAR2_503970
